reqId,testId,mode,model,coverage_score,support_score,objective_score
R71,R71_10,hybrid,claude-haiku-4-5-20251001,0.4,0.16,0.292
R31b,R31b_1,hybrid,claude-haiku-4-5-20251001,0.8571,0.5789,0.7319
R31b,R31b_2,hybrid,claude-haiku-4-5-20251001,0.8571,0.44,0.6694
R31b,R31b_3,hybrid,claude-haiku-4-5-20251001,0.8571,0.55,0.7189
R31b,R31b_4,hybrid,claude-haiku-4-5-20251001,0.8571,0.55,0.7189
R31b,R31b_5,hybrid,claude-haiku-4-5-20251001,0.8571,0.3478,0.6279
R31b,R31b_6,hybrid,claude-haiku-4-5-20251001,0.8571,0.3636,0.635
R31b,R31b_7,hybrid,claude-haiku-4-5-20251001,1.0,0.5625,0.8031
R31b,R31b_8,hybrid,claude-haiku-4-5-20251001,1.0,0.4667,0.76
R31b,R31b_9,hybrid,claude-haiku-4-5-20251001,0.8571,0.3636,0.635
R31b,R31b_10,hybrid,claude-haiku-4-5-20251001,0.8571,0.4091,0.6555
R60c,R60c_1,vector,claude-haiku-4-5-20251001,0.6667,0.7,0.6817
R60c,R60c_2,vector,claude-haiku-4-5-20251001,0.6667,0.8,0.7267
R60c,R60c_3,vector,claude-haiku-4-5-20251001,0.75,0.7059,0.7302
R60c,R60c_4,vector,claude-haiku-4-5-20251001,0.75,0.5714,0.6696
R60c,R60c_5,vector,claude-haiku-4-5-20251001,0.75,0.7,0.7275
R60c,R60c_6,vector,claude-haiku-4-5-20251001,0.75,0.8235,0.7831
R60c,R60c_7,vector,claude-haiku-4-5-20251001,0.5833,0.8333,0.6958
R60c,R60c_8,vector,claude-haiku-4-5-20251001,0.75,0.6667,0.7125
R60c,R60c_9,vector,claude-haiku-4-5-20251001,0.5833,0.4167,0.5083
R60c,R60c_10,vector,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R33,R33_1,hybrid,claude-haiku-4-5-20251001,0.7143,0.6429,0.6822
R33,R33_2,hybrid,claude-haiku-4-5-20251001,0.7143,0.6111,0.6679
R33,R33_3,hybrid,claude-haiku-4-5-20251001,0.7143,0.625,0.6741
R33,R33_4,hybrid,claude-haiku-4-5-20251001,0.8571,0.6842,0.7793
R33,R33_5,hybrid,claude-haiku-4-5-20251001,0.8571,0.8636,0.86
R33,R33_6,hybrid,claude-haiku-4-5-20251001,0.8571,0.8,0.8314
R33,R33_7,hybrid,claude-haiku-4-5-20251001,0.4286,0.6818,0.5425
R33,R33_8,hybrid,claude-haiku-4-5-20251001,0.7143,0.8333,0.7679
R33,R33_9,hybrid,claude-haiku-4-5-20251001,0.8571,0.75,0.8089
R33,R33_10,hybrid,claude-haiku-4-5-20251001,0.7143,0.375,0.5616
R44,R44_1,hybrid,claude-haiku-4-5-20251001,0.6,0.7368,0.6616
R44,R44_2,hybrid,claude-haiku-4-5-20251001,0.5333,0.5417,0.5371
R44,R44_3,hybrid,claude-haiku-4-5-20251001,0.5333,0.6667,0.5933
R44,R44_4,hybrid,claude-haiku-4-5-20251001,0.6667,0.7619,0.7095
R44,R44_5,hybrid,claude-haiku-4-5-20251001,0.5333,0.8214,0.6629
R44,R44_6,hybrid,claude-haiku-4-5-20251001,0.6,0.6667,0.63
R44,R44_7,hybrid,claude-haiku-4-5-20251001,0.5333,0.48,0.5093
R44,R44_8,hybrid,claude-haiku-4-5-20251001,0.5333,0.6087,0.5672
R44,R44_9,hybrid,claude-haiku-4-5-20251001,0.4667,0.6,0.5267
R44,R44_10,hybrid,claude-haiku-4-5-20251001,0.6,0.5185,0.5633
R23,R23_1,hybrid,claude-haiku-4-5-20251001,0.4,0.8125,0.5856
R23,R23_2,hybrid,claude-haiku-4-5-20251001,0.4,0.8125,0.5856
R23,R23_3,hybrid,claude-haiku-4-5-20251001,0.4,0.8235,0.5906
R23,R23_4,hybrid,claude-haiku-4-5-20251001,0.4,0.8235,0.5906
R23,R23_5,hybrid,claude-haiku-4-5-20251001,0.4,0.7083,0.5387
R23,R23_6,hybrid,claude-haiku-4-5-20251001,0.4,0.72,0.544
R23,R23_7,hybrid,claude-haiku-4-5-20251001,0.4,0.5238,0.4557
R23,R23_8,hybrid,claude-haiku-4-5-20251001,0.8,0.6471,0.7312
R23,R23_9,hybrid,claude-haiku-4-5-20251001,0.4,0.7143,0.5414
R23,R23_10,hybrid,claude-haiku-4-5-20251001,0.4,0.52,0.454
R24,R24_1,graph,claude-haiku-4-5-20251001,1.0,0.6,0.82
R24,R24_2,graph,claude-haiku-4-5-20251001,1.0,0.6316,0.8342
R24,R24_3,graph,claude-haiku-4-5-20251001,0.875,0.7778,0.8313
R24,R24_4,graph,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R24,R24_5,graph,claude-haiku-4-5-20251001,1.0,0.6842,0.8579
R24,R24_6,graph,claude-haiku-4-5-20251001,0.75,0.4783,0.6277
R24,R24_7,graph,claude-haiku-4-5-20251001,1.0,0.6875,0.8594
R24,R24_8,graph,claude-haiku-4-5-20251001,1.0,0.4348,0.7457
R24,R24_9,graph,claude-haiku-4-5-20251001,0.875,0.4783,0.6965
R24,R24_10,graph,claude-haiku-4-5-20251001,1.0,0.7143,0.8714
R103d,R103d_1,graph,claude-haiku-4-5-20251001,0.375,0.7,0.5212
R103d,R103d_2,graph,claude-haiku-4-5-20251001,0.375,0.7143,0.5277
R103d,R103d_3,graph,claude-haiku-4-5-20251001,0.875,0.8261,0.853
R103d,R103d_4,graph,claude-haiku-4-5-20251001,0.375,0.5789,0.4668
R103d,R103d_5,graph,claude-haiku-4-5-20251001,0.375,0.5,0.4313
R103d,R103d_6,graph,claude-haiku-4-5-20251001,0.75,0.6818,0.7193
R103d,R103d_7,graph,claude-haiku-4-5-20251001,0.5,0.619,0.5535
R103d,R103d_8,graph,claude-haiku-4-5-20251001,0.75,0.5714,0.6696
R103d,R103d_9,graph,claude-haiku-4-5-20251001,0.625,0.5714,0.6009
R103d,R103d_10,graph,claude-haiku-4-5-20251001,0.75,0.6286,0.6954
R58c,R58c_1,vector,claude-haiku-4-5-20251001,0.7273,0.5625,0.6531
R58c,R58c_2,vector,claude-haiku-4-5-20251001,0.7273,0.5333,0.64
R58c,R58c_3,vector,claude-haiku-4-5-20251001,0.7273,0.5789,0.6605
R58c,R58c_4,vector,claude-haiku-4-5-20251001,0.7273,0.7059,0.7177
R58c,R58c_5,vector,claude-haiku-4-5-20251001,0.7273,0.8095,0.7643
R58c,R58c_6,vector,claude-haiku-4-5-20251001,0.7273,0.5556,0.65
R58c,R58c_7,vector,claude-haiku-4-5-20251001,0.7273,0.6667,0.7
R58c,R58c_8,vector,claude-haiku-4-5-20251001,0.7273,0.4444,0.6
R58c,R58c_9,vector,claude-haiku-4-5-20251001,0.8182,0.48,0.666
R58c,R58c_10,vector,claude-haiku-4-5-20251001,0.7273,0.48,0.616
R71b,R71b_1,vector,claude-haiku-4-5-20251001,0.3,0.2632,0.2834
R71b,R71b_2,vector,claude-haiku-4-5-20251001,0.35,0.4348,0.3882
R71b,R71b_3,vector,claude-haiku-4-5-20251001,0.2,0.4375,0.3069
R71b,R71b_4,vector,claude-haiku-4-5-20251001,0.25,0.4737,0.3507
R71b,R71b_5,vector,claude-haiku-4-5-20251001,0.45,0.5833,0.51
R71b,R71b_6,vector,claude-haiku-4-5-20251001,0.35,0.4118,0.3778
R71b,R71b_7,vector,claude-haiku-4-5-20251001,0.35,0.4375,0.3894
R71b,R71b_8,vector,claude-haiku-4-5-20251001,0.25,0.4286,0.3304
R71b,R71b_9,vector,claude-haiku-4-5-20251001,0.35,0.4706,0.4043
R71b,R71b_10,vector,claude-haiku-4-5-20251001,0.35,0.4375,0.3894
R103d,R103d_1,vector,claude-haiku-4-5-20251001,0.75,0.5862,0.6763
R103d,R103d_2,vector,claude-haiku-4-5-20251001,0.75,0.6207,0.6918
R103d,R103d_3,vector,claude-haiku-4-5-20251001,0.75,0.6667,0.7125
R103d,R103d_4,vector,claude-haiku-4-5-20251001,0.75,0.5862,0.6763
R103d,R103d_5,vector,claude-haiku-4-5-20251001,0.625,0.4167,0.5313
R103d,R103d_6,vector,claude-haiku-4-5-20251001,0.875,0.5769,0.7409
R103d,R103d_7,vector,claude-haiku-4-5-20251001,0.5,0.5769,0.5346
R103d,R103d_8,vector,claude-haiku-4-5-20251001,0.75,0.4231,0.6029
R103d,R103d_9,vector,claude-haiku-4-5-20251001,0.75,0.3939,0.5898
R103d,R103d_10,vector,claude-haiku-4-5-20251001,0.75,0.5833,0.675
R80,R80_1,vector,claude-haiku-4-5-20251001,0.3333,0.5,0.4083
R80,R80_2,vector,claude-haiku-4-5-20251001,0.5556,0.7273,0.6329
R80,R80_3,vector,claude-haiku-4-5-20251001,0.4444,0.75,0.5819
R80,R80_4,vector,claude-haiku-4-5-20251001,0.5556,0.5938,0.5728
R80,R80_5,vector,claude-haiku-4-5-20251001,0.4444,0.4857,0.463
R80,R80_6,vector,claude-haiku-4-5-20251001,0.6111,0.5185,0.5694
R80,R80_7,vector,claude-haiku-4-5-20251001,0.6667,0.7692,0.7128
R80,R80_8,vector,claude-haiku-4-5-20251001,0.6111,0.4333,0.5311
R80,R80_9,vector,claude-haiku-4-5-20251001,0.5556,0.5143,0.537
R80,R80_10,vector,claude-haiku-4-5-20251001,0.5,0.5455,0.5205
R23,R23_1,vector,claude-haiku-4-5-20251001,0.4,0.7333,0.55
R23,R23_2,vector,claude-haiku-4-5-20251001,0.4,0.7333,0.55
R23,R23_3,vector,claude-haiku-4-5-20251001,0.8,0.65,0.7325
R23,R23_4,vector,claude-haiku-4-5-20251001,0.6,0.5,0.555
R23,R23_5,vector,claude-haiku-4-5-20251001,0.4,0.7895,0.5753
R23,R23_6,vector,claude-haiku-4-5-20251001,0.8,0.6364,0.7264
R23,R23_7,vector,claude-haiku-4-5-20251001,0.6,0.625,0.6113
R23,R23_8,vector,claude-haiku-4-5-20251001,0.4,0.5,0.445
R23,R23_9,vector,claude-haiku-4-5-20251001,0.6,0.4815,0.5467
R23,R23_10,vector,claude-haiku-4-5-20251001,0.8,0.5312,0.679
R69,R69_1,graph,claude-haiku-4-5-20251001,0.6,0.7037,0.6467
R69,R69_2,graph,claude-haiku-4-5-20251001,0.6,0.7241,0.6558
R69,R69_3,graph,claude-haiku-4-5-20251001,0.6,0.7368,0.6616
R69,R69_4,graph,claude-haiku-4-5-20251001,0.4,0.7778,0.57
R69,R69_5,graph,claude-haiku-4-5-20251001,0.6667,0.6774,0.6715
R69,R69_6,graph,claude-haiku-4-5-20251001,0.4667,0.8276,0.6291
R69,R69_7,graph,claude-haiku-4-5-20251001,0.6667,0.7647,0.7108
R69,R69_8,graph,claude-haiku-4-5-20251001,0.6,0.7778,0.68
R69,R69_9,graph,claude-haiku-4-5-20251001,0.5333,0.8485,0.6751
R69,R69_10,graph,claude-haiku-4-5-20251001,0.6,0.5946,0.5976
R52c,R52c_1,hybrid,claude-haiku-4-5-20251001,0.6923,0.6,0.6508
R52c,R52c_2,hybrid,claude-haiku-4-5-20251001,0.6923,0.6087,0.6547
R52c,R52c_3,hybrid,claude-haiku-4-5-20251001,0.6923,0.6842,0.6887
R52c,R52c_4,hybrid,claude-haiku-4-5-20251001,0.6923,0.65,0.6733
R52c,R52c_5,hybrid,claude-haiku-4-5-20251001,0.6923,0.5,0.6058
R52c,R52c_6,hybrid,claude-haiku-4-5-20251001,0.6923,0.5882,0.6455
R52c,R52c_7,hybrid,claude-haiku-4-5-20251001,0.6154,0.5,0.5635
R52c,R52c_8,hybrid,claude-haiku-4-5-20251001,0.6923,0.7097,0.7001
R52c,R52c_9,hybrid,claude-haiku-4-5-20251001,0.6923,0.4839,0.5985
R52c,R52c_10,hybrid,claude-haiku-4-5-20251001,0.6154,0.6071,0.6117
R81b,R81b_1,vector,claude-haiku-4-5-20251001,0.4,0.6667,0.52
R81b,R81b_2,vector,claude-haiku-4-5-20251001,0.5,0.7368,0.6066
R81b,R81b_3,vector,claude-haiku-4-5-20251001,0.4,0.6364,0.5064
R81b,R81b_4,vector,claude-haiku-4-5-20251001,0.5,0.7059,0.5927
R81b,R81b_5,vector,claude-haiku-4-5-20251001,0.5,0.6111,0.55
R81b,R81b_6,vector,claude-haiku-4-5-20251001,0.5,0.6522,0.5685
R81b,R81b_7,vector,claude-haiku-4-5-20251001,0.6,0.8333,0.705
R81b,R81b_8,vector,claude-haiku-4-5-20251001,0.6,0.7368,0.6616
R81b,R81b_9,vector,claude-haiku-4-5-20251001,0.6,0.8889,0.73
R81b,R81b_10,vector,claude-haiku-4-5-20251001,0.5,0.6129,0.5508
R91d,R91d_1,vector,claude-haiku-4-5-20251001,0.7778,0.8889,0.8278
R91d,R91d_2,vector,claude-haiku-4-5-20251001,0.6667,0.7333,0.6967
R91d,R91d_3,vector,claude-haiku-4-5-20251001,0.6667,0.75,0.7042
R91d,R91d_4,vector,claude-haiku-4-5-20251001,0.6667,0.6,0.6367
R91d,R91d_5,vector,claude-haiku-4-5-20251001,0.7778,0.85,0.8103
R91d,R91d_6,vector,claude-haiku-4-5-20251001,0.7778,0.5217,0.6626
R91d,R91d_7,vector,claude-haiku-4-5-20251001,0.6667,0.7333,0.6967
R91d,R91d_8,vector,claude-haiku-4-5-20251001,0.6667,0.7143,0.6881
R91d,R91d_9,vector,claude-haiku-4-5-20251001,0.6667,0.7143,0.6881
R91d,R91d_10,vector,claude-haiku-4-5-20251001,0.7778,0.625,0.709
R69,R69_1,vector,claude-haiku-4-5-20251001,0.6,0.8824,0.7271
R69,R69_2,vector,claude-haiku-4-5-20251001,0.4667,0.9286,0.6746
R69,R69_3,vector,claude-haiku-4-5-20251001,0.4667,0.913,0.6675
R69,R69_4,vector,claude-haiku-4-5-20251001,0.4667,0.88,0.6527
R69,R69_5,vector,claude-haiku-4-5-20251001,0.6,0.7667,0.675
R69,R69_6,vector,claude-haiku-4-5-20251001,0.4,0.7647,0.5641
R69,R69_7,vector,claude-haiku-4-5-20251001,0.6,0.625,0.6113
R69,R69_8,vector,claude-haiku-4-5-20251001,0.4,0.6111,0.495
R69,R69_9,vector,claude-haiku-4-5-20251001,0.6667,0.85,0.7492
R69,R69_10,vector,claude-haiku-4-5-20251001,0.5333,0.6957,0.6064
R29,R29_1,vector,claude-haiku-4-5-20251001,0.625,0.8333,0.7187
R29,R29_2,vector,claude-haiku-4-5-20251001,0.5625,0.8571,0.6951
R29,R29_3,vector,claude-haiku-4-5-20251001,0.4375,0.9048,0.6478
R29,R29_4,vector,claude-haiku-4-5-20251001,0.6875,0.7667,0.7231
R29,R29_5,vector,claude-haiku-4-5-20251001,0.375,0.72,0.5302
R29,R29_6,vector,claude-haiku-4-5-20251001,0.5625,0.9048,0.7165
R29,R29_7,vector,claude-haiku-4-5-20251001,0.5625,0.8824,0.7065
R29,R29_8,vector,claude-haiku-4-5-20251001,0.375,0.7826,0.5584
R29,R29_9,vector,claude-haiku-4-5-20251001,0.6875,0.85,0.7606
R29,R29_10,vector,claude-haiku-4-5-20251001,0.5625,0.68,0.6154
R2,R2_1,hybrid,claude-haiku-4-5-20251001,0.6923,0.8333,0.7558
R2,R2_2,hybrid,claude-haiku-4-5-20251001,0.7692,0.7333,0.753
R2,R2_3,hybrid,claude-haiku-4-5-20251001,0.6923,0.7222,0.7058
R2,R2_4,hybrid,claude-haiku-4-5-20251001,0.8462,0.8125,0.831
R2,R2_5,hybrid,claude-haiku-4-5-20251001,0.9231,0.6957,0.8208
R2,R2_6,hybrid,claude-haiku-4-5-20251001,0.8462,0.6316,0.7496
R2,R2_7,hybrid,claude-haiku-4-5-20251001,0.9231,0.88,0.9037
R2,R2_8,hybrid,claude-haiku-4-5-20251001,0.6923,0.5833,0.6433
R2,R2_9,hybrid,claude-haiku-4-5-20251001,0.9231,0.55,0.7552
R2,R2_10,hybrid,claude-haiku-4-5-20251001,0.8462,0.7273,0.7927
R39,R39_1,hybrid,claude-haiku-4-5-20251001,0.8571,0.5,0.6964
R39,R39_2,hybrid,claude-haiku-4-5-20251001,0.8571,0.5556,0.7214
R39,R39_3,hybrid,claude-haiku-4-5-20251001,1.0,0.44,0.748
R39,R39_4,hybrid,claude-haiku-4-5-20251001,0.8571,0.5,0.6964
R39,R39_5,hybrid,claude-haiku-4-5-20251001,0.8571,0.4091,0.6555
R39,R39_6,hybrid,claude-haiku-4-5-20251001,0.5714,0.6154,0.5912
R39,R39_7,hybrid,claude-haiku-4-5-20251001,1.0,0.56,0.802
R39,R39_8,hybrid,claude-haiku-4-5-20251001,1.0,0.4643,0.7589
R39,R39_9,hybrid,claude-haiku-4-5-20251001,0.8571,0.625,0.7527
R39,R39_10,hybrid,claude-haiku-4-5-20251001,1.0,0.5769,0.8096
R65,R65_1,graph,claude-haiku-4-5-20251001,1.0,0.875,0.9438
R65,R65_2,graph,claude-haiku-4-5-20251001,1.0,0.8889,0.95
R65,R65_3,graph,claude-haiku-4-5-20251001,1.0,1.0,1.0
R65,R65_4,graph,claude-haiku-4-5-20251001,1.0,0.75,0.8875
R65,R65_5,graph,claude-haiku-4-5-20251001,1.0,0.8462,0.9308
R65,R65_6,graph,claude-haiku-4-5-20251001,1.0,0.75,0.8875
R65,R65_7,graph,claude-haiku-4-5-20251001,1.0,0.6875,0.8594
R65,R65_8,graph,claude-haiku-4-5-20251001,1.0,0.7647,0.8941
R65,R65_9,graph,claude-haiku-4-5-20251001,1.0,0.7647,0.8941
R65,R65_10,graph,claude-haiku-4-5-20251001,1.0,0.5,0.775
R71,R71_1,graph,claude-haiku-4-5-20251001,0.2,0.2778,0.235
R71,R71_2,graph,claude-haiku-4-5-20251001,0.3,0.1481,0.2316
R71,R71_3,graph,claude-haiku-4-5-20251001,0.5,0.1852,0.3583
R71,R71_4,graph,claude-haiku-4-5-20251001,0.6,0.32,0.474
R71,R71_5,graph,claude-haiku-4-5-20251001,0.3,0.28,0.291
R71,R71_6,graph,claude-haiku-4-5-20251001,0.3,0.25,0.2775
R71,R71_7,graph,claude-haiku-4-5-20251001,0.2,0.1905,0.1957
R71,R71_8,graph,claude-haiku-4-5-20251001,0.2,0.2632,0.2284
R71,R71_9,graph,claude-haiku-4-5-20251001,0.6,0.3462,0.4858
R71,R71_10,graph,claude-haiku-4-5-20251001,0.2,0.1471,0.1762
R5,R5_1,graph,claude-haiku-4-5-20251001,0.7,0.8261,0.7567
R5,R5_2,graph,claude-haiku-4-5-20251001,0.8,0.8571,0.8257
R5,R5_3,graph,claude-haiku-4-5-20251001,0.9,0.8636,0.8836
R5,R5_4,graph,claude-haiku-4-5-20251001,0.7,0.8333,0.76
R5,R5_5,graph,claude-haiku-4-5-20251001,0.8,0.65,0.7325
R5,R5_6,graph,claude-haiku-4-5-20251001,0.6,0.8333,0.705
R5,R5_7,graph,claude-haiku-4-5-20251001,0.7,0.8261,0.7567
R5,R5_8,graph,claude-haiku-4-5-20251001,0.8,0.6818,0.7468
R5,R5_9,graph,claude-haiku-4-5-20251001,0.8,0.7727,0.7877
R5,R5_10,graph,claude-haiku-4-5-20251001,0.6,0.8636,0.7186
R2,R2_1,vector,claude-haiku-4-5-20251001,0.7692,0.6,0.6931
R2,R2_2,vector,claude-haiku-4-5-20251001,0.8462,0.875,0.8592
R2,R2_3,vector,claude-haiku-4-5-20251001,0.9231,0.75,0.8452
R2,R2_4,vector,claude-haiku-4-5-20251001,0.9231,0.7059,0.8254
R2,R2_5,vector,claude-haiku-4-5-20251001,0.6923,0.7647,0.7249
R2,R2_6,vector,claude-haiku-4-5-20251001,0.9231,0.8333,0.8827
R2,R2_7,vector,claude-haiku-4-5-20251001,0.5385,0.6111,0.5712
R2,R2_8,vector,claude-haiku-4-5-20251001,0.9231,0.8667,0.8977
R2,R2_9,vector,claude-haiku-4-5-20251001,0.8462,0.7692,0.8115
R2,R2_10,vector,claude-haiku-4-5-20251001,0.7692,0.6,0.6931
R31,R31_1,hybrid,claude-haiku-4-5-20251001,0.8,0.6538,0.7342
R31,R31_2,hybrid,claude-haiku-4-5-20251001,0.8,0.6,0.71
R31,R31_3,hybrid,claude-haiku-4-5-20251001,0.6,0.6667,0.63
R31,R31_4,hybrid,claude-haiku-4-5-20251001,0.6,0.6667,0.63
R31,R31_5,hybrid,claude-haiku-4-5-20251001,0.6,0.8333,0.705
R31,R31_6,hybrid,claude-haiku-4-5-20251001,0.6,0.72,0.654
R31,R31_7,hybrid,claude-haiku-4-5-20251001,0.6,0.6842,0.6379
R31,R31_8,hybrid,claude-haiku-4-5-20251001,0.6,0.7778,0.68
R31,R31_9,hybrid,claude-haiku-4-5-20251001,0.6,0.7727,0.6777
R31,R31_10,hybrid,claude-haiku-4-5-20251001,0.6,0.4231,0.5204
R62,R62_1,graph,claude-haiku-4-5-20251001,0.5417,0.7727,0.6457
R62,R62_2,graph,claude-haiku-4-5-20251001,0.5,0.9286,0.6929
R62,R62_3,graph,claude-haiku-4-5-20251001,0.375,0.6,0.4763
R62,R62_4,graph,claude-haiku-4-5-20251001,0.5,0.6667,0.575
R62,R62_5,graph,claude-haiku-4-5-20251001,0.4167,0.7143,0.5506
R62,R62_6,graph,claude-haiku-4-5-20251001,0.4167,0.7647,0.5733
R62,R62_7,graph,claude-haiku-4-5-20251001,0.5417,0.7692,0.6441
R62,R62_8,graph,claude-haiku-4-5-20251001,0.5417,0.6667,0.5979
R62,R62_9,graph,claude-haiku-4-5-20251001,0.375,0.8889,0.6063
R62,R62_10,graph,claude-haiku-4-5-20251001,0.5,0.7619,0.6179
R43,R43_1,vector,claude-haiku-4-5-20251001,0.0,0.5,0.225
R43,R43_2,vector,claude-haiku-4-5-20251001,0.0,0.4348,0.1957
R43,R43_3,vector,claude-haiku-4-5-20251001,0.0,0.65,0.2925
R43,R43_4,vector,claude-haiku-4-5-20251001,0.0,0.6,0.27
R43,R43_5,vector,claude-haiku-4-5-20251001,0.0,0.36,0.162
R43,R43_6,vector,claude-haiku-4-5-20251001,0.25,0.3125,0.2781
R43,R43_7,vector,claude-haiku-4-5-20251001,0.25,0.3226,0.2827
R43,R43_8,vector,claude-haiku-4-5-20251001,0.25,0.3571,0.2982
R43,R43_9,vector,claude-haiku-4-5-20251001,0.0,0.4444,0.2
R43,R43_10,vector,claude-haiku-4-5-20251001,0.0,0.4444,0.2
R102d,R102d_1,vector,claude-haiku-4-5-20251001,0.75,0.4667,0.6225
R102d,R102d_2,vector,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R102d,R102d_3,vector,claude-haiku-4-5-20251001,0.75,0.3158,0.5546
R102d,R102d_4,vector,claude-haiku-4-5-20251001,0.75,0.4706,0.6243
R102d,R102d_5,vector,claude-haiku-4-5-20251001,0.75,0.4706,0.6243
R102d,R102d_6,vector,claude-haiku-4-5-20251001,0.75,0.4444,0.6125
R102d,R102d_7,vector,claude-haiku-4-5-20251001,0.75,0.4444,0.6125
R102d,R102d_8,vector,claude-haiku-4-5-20251001,0.75,0.381,0.584
R102d,R102d_9,vector,claude-haiku-4-5-20251001,0.75,0.381,0.584
R102d,R102d_10,vector,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R61c,R61c_1,graph,claude-haiku-4-5-20251001,0.7273,0.6818,0.7068
R61c,R61c_2,graph,claude-haiku-4-5-20251001,0.6364,0.6842,0.6579
R61c,R61c_3,graph,claude-haiku-4-5-20251001,0.6364,0.65,0.6425
R61c,R61c_4,graph,claude-haiku-4-5-20251001,0.8182,0.8182,0.8182
R61c,R61c_5,graph,claude-haiku-4-5-20251001,0.7273,0.75,0.7375
R61c,R61c_6,graph,claude-haiku-4-5-20251001,0.6364,0.7,0.665
R61c,R61c_7,graph,claude-haiku-4-5-20251001,0.6364,0.65,0.6425
R61c,R61c_8,graph,claude-haiku-4-5-20251001,0.6364,0.7,0.665
R61c,R61c_9,graph,claude-haiku-4-5-20251001,0.8182,0.7,0.765
R61c,R61c_10,graph,claude-haiku-4-5-20251001,0.6364,0.75,0.6875
R92c,R92c_1,hybrid,claude-haiku-4-5-20251001,0.7,0.8182,0.7532
R92c,R92c_2,hybrid,claude-haiku-4-5-20251001,0.3,0.72,0.489
R92c,R92c_3,hybrid,claude-haiku-4-5-20251001,0.5,0.6207,0.5543
R92c,R92c_4,hybrid,claude-haiku-4-5-20251001,0.6,0.7,0.645
R92c,R92c_5,hybrid,claude-haiku-4-5-20251001,0.4,0.7778,0.57
R92c,R92c_6,hybrid,claude-haiku-4-5-20251001,0.5,0.6774,0.5798
R92c,R92c_7,hybrid,claude-haiku-4-5-20251001,0.8,0.75,0.7775
R92c,R92c_8,hybrid,claude-haiku-4-5-20251001,0.7,0.75,0.7225
R92c,R92c_9,hybrid,claude-haiku-4-5-20251001,0.4,0.7083,0.5387
R92c,R92c_10,hybrid,claude-haiku-4-5-20251001,0.4,0.625,0.5012
R50,R50_1,hybrid,claude-haiku-4-5-20251001,0.8889,0.7308,0.8178
R50,R50_2,hybrid,claude-haiku-4-5-20251001,0.5556,0.7586,0.647
R50,R50_3,hybrid,claude-haiku-4-5-20251001,0.8889,0.75,0.8264
R50,R50_4,hybrid,claude-haiku-4-5-20251001,0.8889,0.7778,0.8389
R50,R50_5,hybrid,claude-haiku-4-5-20251001,1.0,0.6786,0.8554
R50,R50_6,hybrid,claude-haiku-4-5-20251001,0.5556,0.6364,0.592
R50,R50_7,hybrid,claude-haiku-4-5-20251001,0.6667,0.697,0.6803
R50,R50_8,hybrid,claude-haiku-4-5-20251001,0.7778,0.7857,0.7814
R50,R50_9,hybrid,claude-haiku-4-5-20251001,1.0,0.6579,0.8461
R50,R50_10,hybrid,claude-haiku-4-5-20251001,0.8889,0.6667,0.7889
R25,R25_1,graph,claude-haiku-4-5-20251001,0.6667,0.8182,0.7349
R25,R25_2,graph,claude-haiku-4-5-20251001,0.3333,0.6522,0.4768
R25,R25_3,graph,claude-haiku-4-5-20251001,0.4333,0.5882,0.503
R25,R25_4,graph,claude-haiku-4-5-20251001,0.4,0.6,0.49
R25,R25_5,graph,claude-haiku-4-5-20251001,0.5,0.7857,0.6286
R25,R25_6,graph,claude-haiku-4-5-20251001,0.6667,0.7727,0.7144
R25,R25_7,graph,claude-haiku-4-5-20251001,0.5,0.8,0.635
R25,R25_8,graph,claude-haiku-4-5-20251001,0.6,0.8261,0.7017
R25,R25_9,graph,claude-haiku-4-5-20251001,0.4667,0.619,0.5352
R25,R25_10,graph,claude-haiku-4-5-20251001,0.5333,0.7419,0.6272
R72,R72_1,hybrid,claude-haiku-4-5-20251001,0.625,0.84,0.7218
R72,R72_2,hybrid,claude-haiku-4-5-20251001,0.625,0.6875,0.6531
R72,R72_3,hybrid,claude-haiku-4-5-20251001,0.625,0.7097,0.6631
R72,R72_4,hybrid,claude-haiku-4-5-20251001,0.375,0.5238,0.442
R72,R72_5,hybrid,claude-haiku-4-5-20251001,0.5,0.6897,0.5854
R72,R72_6,hybrid,claude-haiku-4-5-20251001,0.75,0.6538,0.7067
R72,R72_7,hybrid,claude-haiku-4-5-20251001,0.625,0.6552,0.6386
R72,R72_8,hybrid,claude-haiku-4-5-20251001,0.75,0.6,0.6825
R72,R72_9,hybrid,claude-haiku-4-5-20251001,0.875,0.7692,0.8274
R72,R72_10,hybrid,claude-haiku-4-5-20251001,0.625,0.5294,0.582
R1,R1_1,graph,claude-haiku-4-5-20251001,0.3333,0.9091,0.5924
R1,R1_2,graph,claude-haiku-4-5-20251001,0.75,0.8261,0.7842
R1,R1_3,graph,claude-haiku-4-5-20251001,0.75,0.8261,0.7842
R1,R1_4,graph,claude-haiku-4-5-20251001,0.75,0.8261,0.7842
R1,R1_5,graph,claude-haiku-4-5-20251001,0.75,0.8,0.7725
R1,R1_6,graph,claude-haiku-4-5-20251001,0.75,0.8261,0.7842
R1,R1_7,graph,claude-haiku-4-5-20251001,0.75,0.7826,0.7647
